tic_id
"TIC 48131702"
"TIC 171975725"
"TIC 122958010"
"TIC 27039476"
"TIC 177254988"
"TIC 162922904"
"TIC 26123781"
"TIC 27828749"
"TIC 156648452"
"TIC 312548829"
"TIC 4165850"
"TIC 178351350"
"TIC 350812580"
"TIC 122712595"
"TIC 188876052"
"TIC 158664331"
"TIC 38087018"
"TIC 187309502"
"TIC 427332229"
"TIC 271163971"
"TIC 121214909"
"TIC 123231917"
"TIC 231716612"
"TIC 281520119"
"TIC 118893899"
"TIC 437248515"
"TIC 158114000"
"TIC 103751498"
"TIC 137903329"
"TIC 120963454"
"TIC 121215710"
"TIC 123313142"
"TIC 299161524"
"TIC 410407964"
"TIC 270705374"
"TIC 270955277"
"TIC 14614418"
"TIC 399821807"
"TIC 123409401"
"TIC 184554925"
"TIC 102192004"
"TIC 219015370"
"TIC 670036"
"TIC 120251654"
"TIC 272489594"
"TIC 120693914"
"TIC 122293639"
"TIC 50175254"
"TIC 346338552"
"TIC 92352620"
"TIC 358516596"
"TIC 178217113"
"TIC 160708862"
"TIC 52368076"
"TIC 33595516"
"TIC 267574918"
"TIC 193641523"
"TIC 447061717"
"TIC 44737596"
"TIC 188589164"
"TIC 262530407"
"TIC 76923707"
"TIC 262746281"
"TIC 166184428"
"TIC 298297931"
"TIC 137686948"
"TIC 305506996"
"TIC 290348383"
"TIC 56658270"
"TIC 392572237"
"TIC 49040478"
"TIC 122225232"
"TIC 275490034"
"TIC 394125166"
"TIC 402898317"
"TIC 27686898"
"TIC 155315739"
"TIC 97825640"
"TIC 169178161"
"TIC 34077285"
"TIC 39200363"
"TIC 459217467"
"TIC 39554091"
"TIC 380966347"
"TIC 53189332"
"TIC 104986789"
"TIC 123408693"
"TIC 9007224"
"TIC 271046092"
"TIC 459558974"
